뉴스 제목	댓글 내용	타입
이 와중에… 북한에 1만명 여행보내겠다는 단체	쯥.. 이런 납치되고 강금당할려고  미친 사람 같으느.. 친북단체 거기서 살아..	
이 와중에… 북한에 1만명 여행보내겠다는 단체	누가 받아 준데냐? 이 정신 나간 인간들아. 아직 사태 파악이 안되고 있어요. 잘난척 하지 말고 그냥 구구로 있어.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가라. 가서 오지마라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그 돈으로 코로나에 어려움을 겾고 있는 국내 여행을 좀 하시지요...다들 정신 좀 차리세요.......	
이 와중에… 북한에 1만명 여행보내겠다는 단체	보내줘라 단 목숨은 책임져 주지마라 국민들 세금으로 돌아오지 않으면 땡큐	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가는 건 자유고. 돌아오지 못하게 해야한다. 어버이 수령 섬기며 거기서 살아라.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가서 오지마. 니네는 우리나라에 있어봤자 필요없을거같어.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	이런자들을 예전엔 고정간첩이라고 의심했는데  지금은 왜 이럴까?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	빨갱이들에게 180석 몰아준 대깨문들은 핵 쳐맞아봐야 정신차릴거임.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	정신나간 빨갱이 넘들. 니네나 가라. 북한. 그리고 돌아오지 마라. 간첩들.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가게 놔둬라. 분명 얼마 안가서 인질로 잡히거나 경비병 총에 몇명 죽고 찍소리도 못할거다.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가서 돌아오지마라. 혹시 죽더라도 국가에 책임묻지말고...	
이 와중에… 북한에 1만명 여행보내겠다는 단체	문성근ㅋ 문씨들이 빨갱이가많네 ㅋ 버~러지같은것들	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그래 그렇게 하고싶으면 가서 오지마 아예 영주권 이나 시민권 받고 눌러앉아라............	
이 와중에… 북한에 1만명 여행보내겠다는 단체	간첩이 없다고? 진짜 간첩은 있다고 믿는다. 민노총, 전교조, 청와대, 민변, 미향이 가족들~~더 많은 간첩들이 한국에서 기생하고 있을꺼다.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	헬조선에서는 대깨문만이 아니라 대깨북들도 많다 이기야? ㅋㅋㅋㅋㅋ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가라~~가서 오지마라~역겹다	
이 와중에… 북한에 1만명 여행보내겠다는 단체	대깨문   니들만  가라    다시는  돌아오지   말라      국민의   명령이다	
이 와중에… 북한에 1만명 여행보내겠다는 단체	갈놈가고안갈놈안가면되지 웬나리? 돈있고 능력있는놈은가고. 나같이돈없는놈은못가고..,	
이 와중에… 북한에 1만명 여행보내겠다는 단체	만약 전쟁터진다면 한국군은 앞뒤가리지 말고 북진하며 닥치는대로 죽여야 한다. 동족의식이니 인간애니 이런 것 따지다간 다 죽는 수가 있음. 안 싸운다면 모를까 일단 싸운다면 죽기살기로 죽여야 한다. 후회하기 싫으면...	
이 와중에… 북한에 1만명 여행보내겠다는 단체	한완상.문성근 씨등~ 당신들이나,북으로 가시우~선한  국민들,선전선동하여,이산가족 만들지말구~엿날,재일동포 북송사업 떠올리는군	
이 와중에… 북한에 1만명 여행보내겠다는 단체	ㅋㅎ남한 빨갱이 ㅅ키들 영혼없는  쥬댕이로 ~~ 북녁동포애만 떠드는데. 노동당애 ㅅ키들에. 대한 사랑인가? ~~ 북녁동포 인권에 대해서는. 왜 쥬댕이 닫고있는지	
이 와중에… 북한에 1만명 여행보내겠다는 단체	북한 찬양하는 사람들 다 보내세요	
이 와중에… 북한에 1만명 여행보내겠다는 단체	북한좋으면 거기가서 거주하셨으면 좋겠습니다.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	이상황에??? 아상한 사람들 참 많네!!!!!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	아직도 정신을 못차렸네.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	다음에 대통 바꿔서  좌파들  싹쓸이해야한다   이건  보고있을수가없네	
이 와중에… 북한에 1만명 여행보내겠다는 단체	이젠 대놓고 설치네	
이 와중에… 북한에 1만명 여행보내겠다는 단체	간첩 쇠끼들 아주 합법적으로  들락  거릴 여고  수 쓰내~^~죄앙이다	
이 와중에… 북한에 1만명 여행보내겠다는 단체	간첩들 고향으로 휴가가나요	
이 와중에… 북한에 1만명 여행보내겠다는 단체	이 공산당 2명을 깜방 보내세요	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그래서 여행 경비로 1만명이 일인당 3백만원씩 주면 300억이네??. 미국의 재제를 받을 것이고 그러면 한국 경제는 흔들릴 것이다.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	ㅋㅋㅋㅋ 도랏 ㅋ 그래 편도니깐 알아서들 가시게요~	
이 와중에… 북한에 1만명 여행보내겠다는 단체	갈때는자유올때는탈북해서와라..안녕	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그냥 다같이 가서 눌러 앉아라더불당 애들과 다 같이	
이 와중에… 북한에 1만명 여행보내겠다는 단체	역시 좌는 안된다. 천지분간도 못하고!  가거들랑 돌아오지마라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	문성근. 김조광수 당신네부터 몸소실천해서 북한에 가길 ~	
이 와중에… 북한에 1만명 여행보내겠다는 단체	휴전국인 대한민국이 핵으로 우리를 위협하는 적국이 경제적 어려윰을 겪지 자국 국민들을 데리고 적국으로 돈 쓰러 간다하니 이 무슨 이해안되는 상황?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	머리 총 맞은 사람들 ... 스스로 명을 재촉하는 이들 에겐 건투를 빌어 줘야 하지 않을까요  ㅎㅎ 돌아 오지 않는 강을 건넌다 는데....	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가서 선물로 총알 한방씩 맞거라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	보내라!!!  이왕이면 북한애들 처럼 백두산까지 가서 아오지에서 자리 잡고 돌아오지 마라!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가라, 오지마라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가라. 대신 편도다. 그럼 보내야될 새끼들 진짜 넘친다.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	잘 가 ~~  제발 돌아오지 마 ^^	
이 와중에… 북한에 1만명 여행보내겠다는 단체	무섭다. ㄷㄷㄷ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그곳에서 내려오지말고 살어라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	환영이다. 편도로 끊어줘라.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그 1만명 대깨문이길 바랍니다. 오지마세요.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	응 잘가 ^^	
이 와중에… 북한에 1만명 여행보내겠다는 단체	성지순례	
이 와중에… 북한에 1만명 여행보내겠다는 단체	망명이란 단어도 있는데 구지 여행은 ...	
이 와중에… 북한에 1만명 여행보내겠다는 단체	네네 잘 다녀오세요 이참에 그 조아라 하는 북조선 눌러 사세요~	
이 와중에… 북한에 1만명 여행보내겠다는 단체	아예 북에 갔어 살게 해 주시면 좋을 듯 .. 그 좋은 정은 동지가 살고 살기 좋은 북한에 쭉 눌러 살게 해 주세요...	
이 와중에… 북한에 1만명 여행보내겠다는 단체	여행객들은 전재산 팔아서 갖고가라 글구 오지마라  절대 건보혜택없다	
이 와중에… 북한에 1만명 여행보내겠다는 단체	문성근..	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가~ 가서 거기서 살아 걍~	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그랴~ 잘 갔다가 오지 마이소~그냥 확 눌러살어 거기에~쌀도 축내주고, 랭면도 다 먹어 없애고~가서 동포애를 실컷 누리며 살어~~~	
이 와중에… 북한에 1만명 여행보내겠다는 단체	문성근 ㅠㅠ 대놓고 이런 사람들이 ㅠㅠ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	문성근은 북으로보내라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	제정신들이냐	
이 와중에… 북한에 1만명 여행보내겠다는 단체	제발좀 보내줘라 북한가서 내려오지못하게막아라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가는길이 마지막이되길!!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	ㅎㅎㅎ 무슨 코미디도아니고...	
이 와중에… 북한에 1만명 여행보내겠다는 단체	인질로 잡혀라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	정작 자기들은 무서워서 못 갈거면서....	
이 와중에… 북한에 1만명 여행보내겠다는 단체	단체관광은 UN제재 위반이자나	
이 와중에… 북한에 1만명 여행보내겠다는 단체	정신들 나갔군   샘물교회 생각 안나나   죽는다죽어	
이 와중에… 북한에 1만명 여행보내겠다는 단체	현재 북한사람들 50 프로는 아마도 식인종이며, 북한군 75 프로 이상이 식인종이라고 봐도 틀린 건 아님. 이 정도는 알고 북한 관광하든지 말든지? 믿을지 모르지만 김 정일 생존시 북한인간들이 워낙 사람을 많이 잡아먹으니 김 정일이 특별 명령 내려서 식인종들을 화형시키는 법을 만듦. 그리고 김 정일은 북한주민들이 반란일으켜 자신을 죽일까봐 두려워했다는 말도 있음. 이 정도 정보는 알고 놀러가든가?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	ㅣ만며미 뭐냐 ?    .통크게 5만명 정도 주사파  운동권 위주로 뽑아  영구 월북 시켜라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그냥 북으로 가서 돌아 오지 마라. 빨갱이들아........... 북한이 지상낙원 이란다. 빨리 가거라.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	이게 무슨 여행이냐 공산주의 집체교육이지 가는놈들은 남노당원들이지요.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가서 오지마라!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	재입국 금지 시켜라~~!!!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	댓글 에  갇혀 사는  일베들 니들낄  살어  ㅋ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	미래텅합당 태구민의원을 국회 국방위원장으로 추천합니다	
이 와중에… 북한에 1만명 여행보내겠다는 단체	고정 간첩이거닌 남파 간첩들. 통일되면 북한 주민들 앞에 사죄하고 처벌 당해야	
이 와중에… 북한에 1만명 여행보내겠다는 단체	대가리에 뭐가 들었는지 좀 보자!!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그냥 가서 안오는게 우리 대한민국의 살 길인데.견제 자체를 할수도 없곶	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가고싶은사람 다보내줘서 못오게 했으면 좋겠어요 제발	
이 와중에… 북한에 1만명 여행보내겠다는 단체	제발 아오지 탄광으로 가라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	잘가 다신 오지마~~♡♡	
이 와중에… 북한에 1만명 여행보내겠다는 단체	정신빙자들 아닌가 ㅎ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가는즉시정은이에게인질로잡히겠지그다음에협상하고현금주고데리고오고돈을어떻게갖다바칠까궁리만하는구만	
이 와중에… 북한에 1만명 여행보내겠다는 단체	역시 빨개이들은 개조가 안되네.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그렇게라도 좀 갖다줘야 거시기 생색이 나지 않을까요?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	문성근 저 ㅅㅐㄲㅣ는 지 애비랑 똑같은 빨 갱ㅇㅣㅅㅐㄲㅣ인데.....이참에 올려보내면 되겠네......문죄인이랑 세트로......애비나 ㅅㅐㄲㅣ나 쓰ㄹㅔㄱㅣ인건 똑 닮았구만......배우질도 못하는 ㅅㅐㄲㅣ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	이제 누가 간첩인지 다 들어나는중이지 국정원이나 경찰검찰 다 문재인 하수인됐으니 국민이라도 정신 똑바로 차리자	
이 와중에… 북한에 1만명 여행보내겠다는 단체	미처도곱게미처야지요	
이 와중에… 북한에 1만명 여행보내겠다는 단체	다녀오시는분들 모두가 코로나 타구오시면 나는 춤을 추겟다	
